order_detail_id,order_id,product_id,quantity,discount
1070,10193,94,3,6.18
1071,26312,287,7,7.14
1072,24734,490,6,17.38
1073,44720,284,6,9.51
1074,46286,383,1,4.23
1075,4000,335,8,19.12
1076,16947,43,10,8.89
1077,45555,120,10,9.8
1078,18450,368,5,23.94
1079,20666,445,8,14.13
1080,48092,459,6,29.11
1081,17993,500,7,16.44
1082,16127,386,1,13.54
1083,38473,162,3,7.88
1084,45569,368,8,7.16
1085,6074,104,1,1.28
1086,32721,449,7,14.21
1087,42774,28,4,1.24
1088,15623,319,9,0.08
1089,47676,90,1,16.89
1090,41354,329,9,4.79
1091,25262,463,8,18.98
1092,12028,160,8,19.71
1093,1625,187,4,4.42
1094,48315,114,8,4.54
1095,9420,229,9,4.34
1096,42002,201,10,9.32
1097,31435,260,10,6.95
1098,37850,334,10,21.9
1099,13864,269,5,7.24
1100,16528,432,9,8.08
1101,11833,413,3,20.77
1102,36828,400,8,10.05
1103,1568,224,8,3.09
1104,43699,373,9,11.44
1105,49949,92,8,3.03
1106,14902,250,4,26.44
1107,19124,250,1,2.77
1108,16500,404,3,4.05
1109,26208,121,3,24.56
1110,37330,88,9,13.2
1111,29721,109,5,5.55
1112,44234,487,3,8.19
1113,2232,491,6,6.95
1114,34243,60,6,11.78
1115,30262,424,3,16.2
1116,41201,62,5,14.18
1117,20325,60,4,27.19
1118,45697,277,1,6.18
1119,17891,92,7,15.02
1120,25292,391,8,5.44
1121,10437,141,3,19.45
1122,19880,337,10,7.26
1123,31774,314,1,18.55
1124,26027,147,1,23.25
1125,40345,294,7,22.36
1126,3051,441,2,18.21
1127,4570,147,9,26.75
1128,17731,122,9,12.07
1129,49495,24,1,20.75
1130,16887,491,6,19.25
1131,28461,178,10,11.62
1132,20201,451,3,19.48
1133,39234,264,4,13.79
1134,6777,333,4,13.25
1135,37707,465,2,2.12
1136,3166,302,4,13.19
1137,5939,396,10,0.35
1138,992,430,8,10.23
1139,28873,99,4,20.76
1140,44815,485,10,10.25
1141,10304,32,10,1.95
1142,41652,401,4,16.4
1143,22276,479,5,15.92
1144,35539,432,6,5.58
1145,33016,292,10,26.0
1146,41539,333,7,17.39
1147,832,407,2,20.32
1148,30964,341,9,17.91
1149,10507,366,10,0.94
1150,24185,244,9,26.64
1151,14346,109,10,25.57
1152,14470,133,8,24.35
1153,8104,122,2,3.24
1154,6113,386,9,28.88
1155,18290,189,7,3.15
1156,40021,107,10,29.56
1157,18497,352,4,5.35
1158,27762,208,1,10.8
1159,47665,414,5,12.55
1160,1788,166,7,25.4
1161,28800,87,2,19.2
1162,39044,199,4,14.51
1163,17705,427,10,20.92
1164,33372,198,8,20.04
1165,47721,314,2,29.7
1166,505,375,8,25.98
1167,17399,169,1,9.84
1168,10257,394,1,5.71
1169,44976,419,4,20.64
1170,43770,141,4,0.16
1171,29342,333,8,29.19
1172,13301,488,7,2.05
1173,18265,155,10,24.31
1174,20355,337,6,12.38
1175,34893,80,1,2.22
1176,16207,181,10,5.67
1177,29205,481,8,6.55
1178,29872,114,1,0.28
1179,1569,244,10,19.25
1180,23135,170,7,8.68
1181,6699,375,8,23.55
1182,10147,277,7,3.6
1183,26581,67,3,5.24
1184,42444,458,2,29.67
1185,43959,187,10,2.76
1186,3184,395,6,3.26
1187,48229,57,5,10.98
1188,25445,18,6,20.54
1189,5107,122,3,25.81
1190,46447,17,9,15.79
1191,2259,442,1,8.26
1192,49700,141,10,6.56
1193,33223,44,6,2.04
1194,3036,321,4,9.82
1195,8193,98,8,10.13
1196,45230,112,1,13.91
1197,19949,402,6,18.37
1198,9652,175,1,10.78
1199,35522,370,5,26.69
1200,22176,374,9,19.68
1201,3406,432,4,25.83
1202,14358,428,4,21.75
1203,49920,95,5,0.95
1204,39963,27,6,14.36
1205,36352,202,9,20.33
1206,43450,97,5,2.76
1207,30613,497,8,7.44
1208,47989,127,2,3.79
1209,34140,353,6,19.24
1210,31275,41,4,8.65
1211,49880,16,4,20.95
1212,26976,183,1,21.93
1213,4045,141,10,28.46
1214,19659,152,2,28.75
1215,39161,413,2,17.13
1216,18337,56,4,4.95
1217,30458,206,2,9.9
1218,43496,70,1,18.77
1219,25209,348,8,10.26
1220,25111,173,10,11.59
1221,42591,6,6,23.07
1222,41770,90,6,5.08
1223,16167,192,5,26.66
1224,37680,343,5,18.91
1225,46139,425,8,14.95
1226,2815,110,7,11.17
1227,31480,464,8,17.5
1228,6329,247,3,8.0
1229,37931,179,2,22.06
1230,47480,124,1,12.79
1231,31223,133,4,7.71
1232,17413,356,7,0.16
1233,28629,21,4,25.57
1234,40376,351,10,12.35
1235,40109,224,6,18.22
1236,32417,298,3,16.52
1237,42029,114,8,5.17
1238,21317,9,7,7.85
1239,19681,154,7,15.59
1240,16087,412,8,21.19
1241,27935,106,1,13.14
1242,36767,266,10,15.92
1243,17949,216,2,12.59
1244,13900,297,10,24.22
1245,48146,282,7,1.02
1246,26665,332,5,3.18
1247,21593,309,5,8.03
1248,5059,357,9,9.85
1249,49886,420,4,7.45
1250,6003,408,5,1.53
1251,49132,77,1,16.17
1252,28899,500,2,22.51
1253,12652,278,3,2.85
1254,24430,288,6,28.08
1255,49945,184,9,24.91
1256,4548,28,8,23.84
1257,37613,435,1,21.95
1258,35931,361,2,13.85
1259,38056,454,6,3.87
1260,4587,253,10,3.39
1261,12144,340,6,16.18
1262,30361,458,9,26.91
1263,45720,294,6,28.84
1264,45126,407,7,9.05
1265,3810,125,6,12.38
1266,6228,262,2,13.41
1267,24630,379,8,27.84
1268,32697,412,6,16.25
1269,39344,135,10,0.17
1270,42222,83,8,5.2
1271,20996,463,5,13.28
1272,43186,186,9,3.35
1273,15450,426,1,24.26
1274,7935,140,7,23.18
1275,486,326,9,18.03
1276,32920,375,7,7.33
1277,47355,261,4,25.56
1278,37608,193,10,3.07
1279,25499,429,5,20.59
1280,1364,373,6,15.2
1281,24387,213,8,23.59
1282,7863,261,9,19.87
1283,36344,20,1,18.47
1284,29644,118,10,16.74
1285,17046,281,4,28.01
1286,28694,144,6,10.38
1287,49350,189,9,27.43
1288,4170,446,1,9.46
1289,13219,265,2,24.09
1290,34885,142,1,0.76
1291,10739,271,9,0.75
1292,28423,222,10,14.14
1293,23348,462,7,13.26
1294,27158,399,6,19.95
1295,20768,188,6,26.24
1296,41680,58,4,9.74
1297,27925,25,7,15.44
1298,34404,301,8,4.55
1299,24205,449,4,11.11
1300,45764,289,3,9.77
1301,19754,413,1,27.64
1302,34993,476,10,13.41
1303,31421,317,5,21.07
1304,14356,22,8,20.22
1305,15290,268,5,29.97
1306,16121,478,5,0.44
1307,1191,459,9,0.96
1308,12727,380,10,13.06
1309,18887,240,10,18.04
1310,39592,15,10,24.85
1311,37310,275,8,2.04
1312,24254,485,8,2.93
1313,45432,394,1,16.96
1314,36691,328,3,16.99
1315,14960,120,7,0.71
1316,21464,193,1,23.2
1317,9333,191,4,13.11
1318,15221,387,10,10.21
1319,4234,374,4,14.07
1320,29824,306,1,15.16
1321,45304,73,7,6.02
1322,1997,291,5,6.46
1323,10958,359,10,29.82
1324,46586,315,6,18.01
1325,39067,13,2,15.71
1326,20252,47,5,10.32
1327,46250,493,6,13.58
1328,27900,380,9,9.95
1329,11529,404,7,28.04
1330,41362,413,8,5.02
1331,42455,282,3,21.06
1332,15451,51,3,25.37
1333,45558,109,4,16.0
1334,9671,38,4,28.87
1335,26007,185,2,6.98
1336,35548,467,2,19.6
1337,35868,473,5,2.28
1338,45467,86,3,1.52
1339,12525,451,9,7.99
1340,46240,3,7,0.27
1341,11696,367,1,23.47
1342,43635,306,7,8.06
1343,17248,51,8,10.8
1344,29269,435,5,19.24
1345,4042,420,7,12.04
1346,39649,204,4,22.7
1347,1575,137,8,24.36
1348,44194,363,3,25.87
1349,43441,117,9,27.12
1350,39006,372,2,9.05
1351,20084,341,10,6.08
1352,27729,93,4,8.23
1353,46373,297,9,13.04
1354,13683,285,7,13.06
1355,32749,84,6,19.17
1356,25465,224,2,14.13
1357,22599,96,1,20.99
1358,21960,55,3,24.27
1359,978,295,2,12.52
1360,46823,336,1,14.17
1361,46332,220,2,8.09
1362,14462,474,5,11.56
1363,13906,215,2,22.13
1364,47698,163,8,25.11
1365,26008,377,8,1.65
1366,14071,15,4,28.49
1367,15324,179,1,8.44
1368,49731,287,6,28.44
1369,5397,446,2,2.81
1370,28254,275,10,11.95
1371,40430,436,3,9.07
1372,45323,481,9,14.59
1373,32763,327,3,10.76
1374,15654,117,1,9.66
1375,29320,380,9,5.52
1376,2255,303,6,20.88
1377,12740,229,9,9.61
1378,20874,96,7,5.9
1379,4553,163,8,12.85
1380,3188,389,8,21.06
1381,28319,313,1,15.85
1382,37638,192,1,1.83
1383,28987,315,10,4.4
1384,10361,98,6,17.95
1385,49234,179,5,10.96
1386,48675,82,2,6.47
1387,39804,279,1,28.33
1388,12961,1,3,19.65
1389,6571,303,7,27.02
1390,26908,16,3,16.0
1391,8498,184,6,4.1
1392,8457,60,10,21.16
1393,19440,221,5,6.5
1394,25320,261,10,20.32
1395,6115,57,1,10.38
1396,33786,375,5,20.93
1397,18149,254,9,4.73
1398,33555,52,4,7.92
1399,4972,324,10,25.34
1400,17156,123,6,15.97
1401,16326,312,2,21.85
1402,41417,305,8,20.21
1403,1110,365,2,5.87
1404,18828,207,2,5.81
1405,32425,377,8,16.06
1406,27499,371,6,6.84
1407,41750,466,3,7.02
1408,28119,178,10,12.05
1409,34860,82,1,7.12
1410,23272,2,10,19.75
1411,37233,358,8,21.01
1412,34864,123,9,0.33
1413,12940,366,10,3.2
1414,9816,66,3,25.52
1415,28935,191,7,1.52
1416,26625,275,5,28.44
1417,28044,193,5,23.55
1418,22222,459,6,12.01
1419,3891,349,6,21.94
1420,16783,283,7,29.39
1421,7085,64,4,16.15
1422,22071,81,4,10.22
1423,9287,45,1,5.66
1424,7488,227,9,29.54
1425,21587,218,1,27.07
1426,45392,122,7,2.04
1427,18264,219,7,11.1
1428,40178,311,9,8.08
1429,1886,408,10,4.25
1430,49940,396,4,23.25
1431,10678,55,2,7.6
1432,14128,226,6,21.14
1433,46816,396,4,18.42
1434,16098,357,1,10.7
1435,11331,52,2,9.91
1436,45290,287,7,6.72
1437,37476,200,5,23.61
1438,48829,174,7,7.48
1439,37605,383,6,10.93
1440,26117,371,8,19.3
1441,11005,321,2,21.53
1442,11889,23,1,27.28
1443,40163,332,7,1.1
1444,14239,369,9,25.23
1445,29461,116,7,18.93
1446,209,443,5,25.24
1447,12336,269,9,10.26
1448,21971,471,10,11.62
1449,27136,98,2,0.29
1450,7064,341,8,4.67
1451,23401,215,5,8.97
1452,33811,474,9,14.02
1453,24005,106,8,16.78
1454,23048,240,2,10.47
1455,38358,489,6,4.86
1456,13455,490,4,9.51
1457,41788,451,1,3.24
1458,10887,353,7,19.87
1459,38738,250,1,8.88
1460,11104,429,4,28.85
1461,35430,283,1,4.68
1462,49438,237,8,26.76
1463,7550,402,9,19.12
1464,38724,24,3,5.55
1465,27050,478,8,1.92
1466,23941,21,9,11.43
1467,29061,399,9,16.77
1468,33952,180,2,9.7
1469,3162,59,9,12.36
1470,38809,138,10,28.91
1471,20368,176,3,1.82
1472,15501,286,7,11.68
1473,13171,353,2,8.56
1474,6311,21,5,16.66
1475,36744,153,7,22.01
1476,39626,396,3,19.81
1477,20859,193,1,28.54
1478,5480,139,3,14.22
1479,31267,229,3,3.83
1480,35125,469,10,14.95
1481,29607,386,1,18.74
1482,33016,169,4,17.91
1483,24230,382,10,23.82
1484,2718,363,4,26.87
1485,43770,91,3,16.25
1486,955,395,10,0.41
1487,7778,379,10,23.09
1488,32900,435,4,26.57
1489,39674,90,8,8.63
1490,34876,181,10,2.49
1491,40787,173,7,15.97
1492,42941,268,4,1.19
1493,25600,354,3,15.27
1494,6896,91,6,3.42
1495,27671,297,3,5.59
1496,20786,284,10,21.46
1497,4948,280,10,2.64
1498,36018,178,8,10.58
1499,11250,270,10,14.9
1500,14323,201,9,15.01
1501,17923,15,5,1.13
1502,49849,131,3,10.73
1503,43883,431,6,23.16
1504,1062,289,2,18.67
1505,41375,207,7,3.68
1506,15417,25,8,5.47
1507,44292,421,1,8.03
1508,24599,27,10,22.56
1509,10221,231,7,0.82
1510,31384,45,5,2.62
1511,21703,150,7,20.69
1512,39367,483,3,24.5
1513,45945,31,4,15.82
1514,987,77,5,7.12
1515,23449,246,7,24.61
1516,2865,233,3,0.95
1517,1652,385,8,27.59
1518,44015,131,2,16.39
1519,3618,466,6,18.73
1520,37173,160,5,5.27
1521,31321,69,8,24.58
1522,9463,171,2,22.01
1523,22134,204,3,7.9
1524,11336,462,10,10.97
1525,40495,78,8,24.82
1526,14934,131,1,12.69
1527,11998,29,6,20.82
1528,33385,179,4,9.8
1529,33899,419,7,1.14
1530,598,160,4,9.57
1531,7795,407,5,11.67
1532,30066,383,5,29.13
1533,15557,214,8,3.33
1534,31071,302,5,7.29
1535,40076,453,3,17.0
1536,34535,83,10,20.81
1537,35654,481,7,25.83
1538,45432,110,1,12.76
1539,48679,391,3,12.45
1540,33814,372,6,19.19
1541,4750,414,2,8.01
1542,33906,202,2,0.1
1543,41820,183,1,6.26
1544,5400,263,8,27.29
1545,39445,240,10,25.38
1546,39608,271,8,24.56
1547,13259,16,6,5.32
1548,48092,185,1,16.08
1549,43058,176,4,19.22
1550,24359,95,6,25.22
1551,445,201,3,9.16
1552,29489,255,9,8.89
1553,7494,238,7,22.59
1554,17252,45,10,7.85
1555,19080,391,3,4.01
1556,23581,128,10,11.94
1557,25600,8,7,29.61
1558,280,225,3,24.51
1559,16733,350,5,19.23
1560,15247,229,2,7.25
1561,18816,265,2,6.09
1562,14527,6,10,22.03
1563,21197,405,8,23.95
1564,38298,322,6,29.49
1565,32670,292,5,19.63
1566,38727,354,8,29.69
1567,38261,361,9,7.73
1568,45203,19,10,12.13
1569,42698,160,6,12.73
1570,15719,385,4,18.74
1571,37094,138,6,1.36
1572,4330,34,7,15.22
1573,13218,493,6,8.45
1574,15002,169,2,7.92
1575,3334,126,5,9.0
1576,24039,199,4,13.47
1577,36826,106,3,0.89
1578,599,133,8,7.72
1579,28147,270,7,13.45
1580,35867,499,8,3.51
1581,37701,73,8,16.64
1582,37575,470,3,7.04
1583,32657,90,3,2.55
1584,11356,306,5,2.81
1585,2285,234,8,15.94
1586,27946,422,2,15.15
1587,41215,160,9,25.5
1588,36606,147,3,18.3
1589,28017,72,4,27.26
1590,18525,55,7,7.49
1591,5971,466,6,3.55
1592,16575,374,7,5.56
1593,37851,87,4,6.25
1594,48629,392,9,3.88
1595,42521,209,7,29.93
1596,1992,453,2,25.87
1597,44439,86,1,4.37
1598,38084,114,4,7.94
1599,24175,496,4,15.78
1600,1431,353,4,8.47
1601,2576,287,9,5.36
1602,9965,70,9,25.7
1603,26192,206,1,6.97
1604,41929,306,2,16.61
1605,39061,228,8,18.31
1606,20947,404,3,8.72
1607,27743,430,10,3.33
1608,18847,313,4,6.43
1609,22769,132,1,13.27
1610,10989,303,9,23.73
1611,20107,217,8,25.71
1612,48895,323,3,22.91
1613,30962,255,9,9.56
1614,47757,347,10,2.43
1615,20441,466,5,29.47
1616,34815,452,6,1.06
1617,39606,94,7,1.91
1618,30767,352,9,26.5
1619,31212,195,8,14.37
1620,26714,221,2,17.06
1621,36004,231,5,10.56
1622,37818,120,4,28.55
1623,30563,181,4,21.72
1624,44084,309,6,3.46
1625,25820,10,5,3.28
1626,906,217,9,15.24
1627,1005,69,7,19.72
1628,43735,158,4,20.64
1629,21035,310,9,17.68
1630,33653,16,4,14.61
1631,4615,410,6,26.55
1632,8571,61,9,21.62
1633,19939,70,4,12.23
1634,20793,244,4,28.8
1635,4386,353,10,15.21
1636,41097,325,2,22.85
1637,47683,473,10,1.56
1638,6183,390,5,21.79
1639,45613,262,1,9.42
1640,18603,185,4,16.63
1641,36434,201,5,0.32
1642,45480,142,2,15.69
1643,22086,283,5,26.29
1644,4454,273,8,13.51
1645,13312,487,2,14.05
1646,40657,189,7,16.54
1647,19447,333,4,21.84
1648,32949,222,9,29.74
1649,11617,126,10,23.93
1650,44675,440,2,29.75
1651,32402,354,3,23.26
1652,36099,13,8,18.35
1653,20494,284,6,20.26
1654,8574,324,5,5.59
1655,18912,479,6,20.34
1656,24024,264,9,19.82
1657,3187,442,4,15.43
1658,7332,389,1,7.15
1659,9012,261,5,5.63
1660,23,46,4,2.3
1661,41919,67,10,7.72
1662,23526,383,2,8.3
1663,24448,433,5,3.66
1664,20203,234,3,28.85
1665,24169,195,10,28.63
1666,7060,358,9,22.77
1667,27975,324,4,14.59
1668,15055,4,4,0.11
1669,14653,83,6,16.08
1670,23860,308,6,24.37
1671,35501,423,3,28.26
1672,17180,183,7,14.78
1673,19466,151,10,8.1
1674,41074,387,6,1.04
1675,3750,207,1,23.44
1676,5794,315,3,18.01
1677,25934,303,10,27.15
1678,3754,78,8,28.21
1679,17248,461,2,2.33
1680,33246,282,8,18.16
1681,42138,25,10,17.74
1682,42048,61,3,13.69
1683,17034,435,6,10.17
1684,30059,419,10,12.81
1685,20097,257,7,0.63
1686,35171,141,9,22.37
1687,8698,283,1,4.67
1688,1856,342,7,27.44
1689,18469,461,5,12.06
1690,46969,334,10,29.93
1691,16199,479,3,13.49
1692,46655,329,9,22.86
1693,12703,46,1,12.7
1694,14194,109,10,13.79
1695,40930,237,6,20.09
1696,25925,475,4,5.75
1697,15458,95,10,14.59
1698,22546,194,1,16.89
1699,10435,207,2,12.64
1700,23986,376,5,27.59
1701,14114,342,7,24.24
1702,19994,64,1,7.81
1703,8916,305,7,18.2
1704,25935,409,1,6.12
1705,38530,290,1,1.25
1706,22982,403,10,9.73
1707,19854,172,5,17.13
1708,9737,451,4,2.93
1709,9594,45,10,17.01
1710,2491,171,7,11.72
1711,35492,173,6,24.71
1712,7327,71,4,13.41
1713,3189,204,8,1.29
1714,10980,18,8,13.06
1715,42942,353,6,5.39
1716,13544,300,7,12.62
1717,9966,380,3,7.57
1718,34425,122,3,8.34
1719,8398,30,10,29.47
1720,23760,76,10,22.77
1721,26352,325,9,0.32
1722,17831,11,7,17.38
1723,32841,49,9,23.01
1724,2556,345,9,7.05
1725,19074,284,9,0.03
1726,44553,340,10,19.62
1727,20209,447,4,15.99
1728,9073,286,4,25.92
1729,37659,369,4,24.28
1730,16824,418,2,6.74
1731,18868,388,8,9.75
1732,6057,42,2,25.09
1733,43668,253,2,28.15
1734,13801,498,10,5.36
1735,34820,154,2,13.11
1736,13394,274,4,9.28
1737,5937,138,2,24.02
1738,19087,105,3,24.72
1739,24180,208,3,14.56
1740,11959,185,10,3.09
1741,6839,113,6,23.45
1742,28338,201,9,5.0
1743,33364,226,9,16.28
1744,44836,7,10,8.89
1745,17829,363,2,18.03
1746,11498,326,3,20.46
1747,23295,323,10,5.05
1748,17143,204,6,4.61
1749,14299,109,7,21.18
1750,25736,338,1,2.94
1751,8332,288,9,8.72
1752,2861,343,10,16.35
1753,49958,136,4,17.0
1754,14434,212,1,4.83
1755,24885,481,1,13.17
1756,25035,174,4,13.24
1757,34011,483,6,14.81
1758,34424,19,5,21.85
1759,26376,248,10,6.64
1760,14177,187,7,13.68
1761,31219,26,5,8.64
1762,8770,293,5,15.84
1763,28251,219,2,28.85
1764,39397,307,4,21.91
1765,16626,442,2,26.4
1766,1827,61,1,27.36
1767,17843,487,3,3.55
1768,25558,45,4,26.5
1769,27495,432,1,19.62
1770,30108,300,8,1.23
1771,2919,424,1,0.37
1772,47590,265,3,21.49
1773,10996,331,8,29.51
1774,23804,196,7,23.88
1775,47627,490,6,26.4
1776,35448,375,4,27.74
1777,32931,410,6,4.18
1778,47190,153,8,4.98
1779,41746,297,9,12.07
1780,19737,274,8,14.34
1781,24632,1,1,7.55
1782,7851,424,7,3.06
1783,1800,156,9,12.0
1784,39773,473,7,17.26
1785,49306,269,10,3.17
1786,37206,474,7,2.62
1787,46352,473,4,11.39
1788,22584,172,3,0.05
1789,13610,333,7,29.34
1790,14998,167,1,28.59
1791,21473,492,8,0.95
1792,21699,116,3,7.39
1793,4430,48,1,20.02
1794,5153,460,3,8.66
1795,8518,295,6,4.47
1796,15242,247,1,15.77
1797,28373,500,4,18.21
1798,14460,188,4,24.04
1799,35161,266,10,4.76
1800,11785,348,5,8.07
1801,10678,96,2,18.86
1802,30097,424,10,18.39
1803,39492,124,3,26.01
1804,7598,189,5,14.82
1805,12374,339,1,25.18
1806,48003,47,8,21.87
1807,9084,118,4,29.99
1808,20150,339,4,21.47
1809,43102,122,2,4.69
1810,19667,36,1,15.21
1811,43771,266,2,17.21
1812,4194,277,6,11.03
1813,44909,251,8,4.29
1814,10375,481,5,1.48
1815,33684,104,4,28.38
1816,16968,51,5,2.66
1817,28481,332,10,8.55
1818,10557,51,7,24.71
1819,13879,24,2,20.3
1820,34975,175,8,22.11
1821,1956,255,3,7.83
1822,13479,299,8,5.77
1823,20659,35,7,4.7
1824,48739,419,4,7.91
1825,47900,366,6,26.88
1826,18225,392,5,7.4
1827,30770,251,1,6.0
1828,48827,383,4,20.59
1829,31339,328,4,2.41
1830,42032,362,1,13.29
1831,40346,47,4,1.8
1832,15994,361,4,5.77
1833,42962,30,1,28.58
1834,1679,118,7,17.23
1835,41361,284,10,8.65
1836,18752,272,5,2.79
1837,6085,418,4,9.78
1838,401,211,6,4.6
1839,17303,251,5,3.48
1840,17268,282,2,23.19
1841,24391,45,2,12.78
1842,6702,414,6,4.2
1843,38972,377,3,11.96
1844,35936,78,8,13.0
1845,13785,197,9,11.23
1846,3089,394,2,22.48
1847,28590,142,3,19.13
1848,8771,366,10,1.71
1849,15426,173,4,11.81
1850,48370,251,10,13.96
1851,25122,71,8,9.71
1852,3531,312,8,25.48
1853,728,244,3,24.38
1854,10178,24,7,23.3
1855,12493,86,2,17.53
1856,4183,95,6,6.39
1857,6831,445,9,1.15
1858,41983,463,10,24.32
1859,43915,68,9,23.84
1860,16789,142,9,24.1
1861,23559,445,5,10.19
1862,22362,396,8,1.33
1863,48097,364,8,11.77
1864,17053,224,6,24.95
1865,49789,252,5,15.75
1866,45407,73,10,7.66
1867,25612,32,4,27.66
1868,11776,395,8,19.62
1869,27483,198,1,2.6
1870,29394,241,3,1.56
1871,33447,207,6,2.15
1872,15946,279,6,27.37
1873,12059,468,2,4.05
1874,26097,193,4,17.91
1875,408,39,3,26.59
1876,20280,452,3,22.76
1877,1894,180,9,7.61
1878,6270,432,1,16.63
1879,40446,305,10,19.45
1880,33221,321,4,8.22
1881,42668,395,1,14.1
1882,47952,93,7,19.06
1883,9872,347,9,16.73
1884,37809,324,3,13.15
1885,4401,278,5,22.2
1886,5187,471,7,25.7
1887,22315,267,10,25.98
1888,42166,309,4,11.64
1889,17690,240,1,0.57
1890,6922,248,1,21.54
1891,41038,350,9,4.61
1892,27185,292,4,5.98
1893,24729,450,10,22.47
1894,12062,185,4,10.84
1895,16330,19,8,17.32
1896,16663,407,3,14.61
1897,47822,185,10,6.48
1898,7494,404,5,6.77
1899,41499,44,3,26.0
1900,39344,265,6,4.73
1901,43824,398,8,13.29
1902,30873,449,4,23.42
1903,19256,339,4,13.27
1904,22394,89,4,23.04
1905,48913,326,3,0.61
1906,46721,47,5,3.7
1907,45728,75,2,10.85
1908,31997,39,8,3.09
1909,23816,105,4,16.29
1910,37069,194,2,1.71
1911,31999,340,9,22.01
1912,6284,240,9,26.8
1913,3068,430,7,5.15
1914,11082,423,9,14.53
1915,32752,223,3,26.11
1916,16679,123,5,28.86
1917,1387,368,5,0.08
1918,23980,167,9,21.32
1919,10951,317,1,28.94
1920,36840,425,1,8.38
1921,43991,186,6,21.09
1922,44704,80,5,1.73
1923,13396,470,4,25.73
1924,40772,90,5,26.58
1925,26755,31,10,6.74
1926,14010,70,10,18.77
1927,12129,324,7,3.97
1928,47415,312,9,27.92
1929,44450,135,8,24.01
1930,38385,214,10,19.65
1931,42672,150,1,9.17
1932,31637,343,8,4.8
1933,49762,201,2,6.46
1934,4117,59,7,20.91
1935,36912,122,1,8.73
1936,20581,427,1,6.73
1937,14661,245,2,23.02
1938,21293,470,2,22.12
1939,44180,438,10,7.41
1940,18482,145,3,24.3
1941,42503,411,5,14.48
1942,17958,447,8,8.62
1943,37957,80,3,0.52
1944,21926,290,5,22.61
1945,678,169,1,5.69
1946,24656,215,9,19.45
1947,14669,28,10,22.73
1948,21335,5,5,19.85
1949,13755,32,1,29.1
1950,20359,94,1,29.43
1951,44136,262,8,9.52
1952,46601,444,2,11.69
1953,17742,390,8,6.66
1954,49972,224,1,13.78
1955,46840,65,7,13.18
1956,17819,251,7,6.7
1957,31735,138,5,22.55
1958,24798,16,9,20.16
1959,19103,81,4,1.32
1960,4985,458,2,13.84
1961,8534,157,6,14.14
1962,35010,338,2,1.71
1963,23586,188,6,0.24
1964,22633,142,7,21.95
1965,27513,315,8,16.71
1966,8963,160,8,6.04
1967,8387,213,9,8.35
1968,42781,326,4,29.63
1969,33158,332,5,29.06
1970,28372,173,10,12.96
1971,36283,145,9,22.41
1972,7681,174,3,19.53
1973,31847,8,8,17.37
1974,44544,348,8,7.48
1975,12178,41,5,15.04
1976,40530,217,9,10.57
1977,32596,223,2,27.82
1978,17040,442,2,0.18
1979,37092,281,10,7.3
1980,32155,127,5,20.85
1981,28768,139,5,12.88
1982,34036,113,5,29.97
1983,14960,215,3,7.4
1984,49950,450,4,29.69
1985,34266,221,9,12.25
1986,5808,231,3,8.12
1987,18217,207,1,5.11
1988,40061,384,5,21.59
1989,8233,165,7,1.06
1990,49881,441,10,11.49
1991,36710,61,8,5.13
1992,49813,194,4,13.99
1993,25523,426,9,18.43
1994,41243,85,7,20.61
1995,36194,204,2,17.05
1996,37605,203,10,13.18
1997,19539,53,2,24.38
1998,12887,86,8,20.18
1999,30329,499,9,20.36
2000,46434,204,7,21.51
2001,15307,485,4,16.85
2002,49850,164,2,17.86
2003,19341,468,4,3.85
2004,26979,255,6,13.38
2005,3760,258,9,15.35
2006,33801,304,5,7.03
2007,25473,30,5,29.1
2008,38132,135,6,9.29
2009,39287,232,6,21.22
2010,47889,52,3,29.73
2011,25710,222,9,6.3
2012,46665,131,2,3.78
2013,40322,50,7,2.21
2014,39392,369,4,25.6
2015,6181,55,7,21.15
2016,39899,143,2,27.53
2017,43191,34,4,18.53
2018,46250,457,4,5.28
2019,42377,424,7,15.01
2020,25365,474,8,25.91
2021,20148,273,10,11.03
2022,14821,154,5,22.62
2023,42441,208,6,0.76
2024,32177,188,8,24.0
2025,24093,12,3,9.96
2026,27539,397,4,11.92
2027,432,151,2,15.6
2028,48938,418,5,27.23
2029,47992,231,9,9.94
2030,16603,416,6,8.27
2031,7175,249,7,24.63
2032,36124,475,1,20.68
2033,34271,326,7,15.47
2034,32279,273,3,25.78
2035,23719,12,8,7.42
2036,48499,114,5,22.73
2037,14913,179,3,15.22
2038,21225,215,5,14.3
2039,11230,402,9,8.71
2040,33723,113,4,14.27
2041,24729,280,9,5.3
2042,27201,351,10,20.5
2043,21037,280,10,25.38
2044,23737,213,7,11.37
2045,37251,206,4,19.26
2046,48206,168,8,12.91
2047,14529,408,6,29.63
2048,33897,412,5,0.14
2049,44965,195,4,27.33
2050,12425,110,5,20.9
2051,48252,25,1,8.67
2052,44517,429,10,3.4
2053,16862,76,5,11.63
2054,40396,21,3,25.39
2055,29387,277,8,29.7
2056,40173,213,7,18.7
2057,36437,409,7,7.41
2058,1438,382,5,5.52
2059,26664,283,2,29.47
2060,32857,201,4,10.48
2061,26127,157,6,28.66
2062,181,21,2,5.01
2063,6422,10,7,15.61
2064,4796,383,1,19.83
2065,46766,499,9,13.36
2066,7135,92,8,10.09
2067,5679,477,3,24.52
2068,2226,403,8,8.51
