order_id,customer_id,store_id,order_date,payment_method
770,5504,18,2026-06-21,Card
771,5451,31,2024-07-23,Cash
772,525,34,2024-09-22,Net Banking
773,8344,38,2025-08-10,Net Banking
774,209,34,2025-12-08,Card
775,4622,36,2025-03-23,Card
776,6780,24,2024-12-17,UPI
777,2404,40,2025-01-22,UPI
778,4504,32,2026-03-25,Card
779,7094,37,2025-06-06,Net Banking
780,4286,49,2025-06-20,UPI
781,1975,19,2025-04-16,Card
782,9248,34,2025-03-25,Card
783,5088,15,2024-09-05,Cash
784,3391,17,2024-09-20,Cash
785,4243,15,2025-07-13,UPI
786,5201,31,2025-09-03,Cash
787,947,4,2026-05-15,Card
788,9459,21,2026-01-26,Card
789,1053,2,2025-10-17,Cash
790,922,49,2026-02-02,Card
791,133,25,2026-03-29,Card
792,5313,24,2026-02-01,Net Banking
793,947,12,2026-03-11,UPI
794,5061,30,2026-03-20,Cash
795,1584,45,2025-04-19,Cash
796,2434,49,2024-11-19,Net Banking
797,4376,5,2024-11-13,UPI
798,2216,33,2025-03-04,Card
799,5910,18,2025-11-04,Net Banking
800,9586,28,2025-04-01,Card
801,2348,3,2024-09-12,Net Banking
802,4551,45,2025-01-13,Net Banking
803,322,49,2026-02-13,Cash
804,9692,38,2025-04-23,Card
805,9097,27,2025-05-20,UPI
806,4867,10,2025-01-10,Net Banking
807,2388,5,2025-05-04,UPI
808,5117,10,2025-10-12,Card
809,402,4,2025-10-11,Cash
810,8941,25,2025-05-18,Card
811,9079,9,2024-07-03,Net Banking
812,397,4,2024-10-23,Card
813,4474,39,2025-05-09,Net Banking
814,3119,2,2025-05-07,UPI
815,2970,14,2025-08-12,Net Banking
816,7292,4,2025-01-15,Net Banking
817,9880,4,2025-07-01,UPI
818,7103,7,2025-11-19,Cash
819,9577,26,2024-12-02,Net Banking
820,1056,9,2026-05-20,Net Banking
821,4458,42,2025-08-16,Card
822,5659,33,2026-01-23,Net Banking
823,4348,27,2025-07-11,Net Banking
824,766,12,2025-09-03,Cash
825,8330,21,2025-01-26,Card
826,9613,2,2025-12-31,Cash
827,2017,9,2025-02-21,UPI
828,9004,48,2025-04-25,Card
829,5975,48,2025-05-19,UPI
830,3016,5,2024-12-28,Card
831,8974,20,2024-08-01,Cash
832,2306,6,2025-04-18,Cash
833,2383,36,2026-02-13,Cash
834,4876,2,2025-06-21,Cash
835,6681,16,2026-01-22,Card
836,353,34,2026-06-23,UPI
837,6372,2,2026-06-10,Cash
838,1298,34,2024-08-23,Card
839,7544,12,2026-01-25,Net Banking
840,7710,43,2025-05-06,Net Banking
841,8169,21,2025-03-16,Cash
842,7837,39,2025-01-24,Card
843,2573,22,2024-10-22,Net Banking
844,5646,1,2025-04-12,Card
845,1956,41,2024-09-16,Card
846,2715,25,2026-06-07,Net Banking
847,7255,4,2026-05-22,Cash
848,3975,2,2024-07-31,Net Banking
849,8841,42,2025-11-23,Cash
850,2357,19,2025-03-29,Card
851,7433,4,2025-03-18,UPI
852,7041,33,2026-02-05,Net Banking
853,1333,38,2025-04-01,Cash
854,3137,45,2024-09-20,Card
855,4731,12,2024-07-19,Card
856,4179,6,2024-09-13,Cash
857,711,32,2024-12-21,UPI
858,533,17,2026-06-12,Card
859,8794,24,2026-03-06,Net Banking
860,916,47,2024-10-23,UPI
861,7288,24,2024-11-24,Net Banking
862,8874,11,2025-03-06,UPI
863,5956,22,2025-07-17,Net Banking
864,2316,15,2025-03-01,Net Banking
865,8711,34,2025-01-22,Cash
866,2725,48,2025-06-26,Card
867,6403,44,2025-09-01,Card
868,847,3,2025-07-14,Card
869,9714,36,2026-01-30,Card
870,2307,22,2026-06-29,UPI
871,7107,45,2024-08-07,Net Banking
872,879,4,2026-01-05,Cash
873,7414,48,2024-11-12,UPI
874,2694,12,2024-11-09,Cash
875,6657,35,2024-11-23,Net Banking
876,5464,7,2025-06-14,Cash
877,9474,48,2026-04-20,UPI
878,8037,46,2025-01-05,UPI
879,637,20,2025-11-16,UPI
880,3494,33,2025-08-14,Card
881,7720,42,2025-04-14,UPI
882,6437,7,2025-04-14,Cash
883,9490,29,2025-06-04,Net Banking
884,7468,2,2025-04-09,Cash
885,291,13,2025-09-09,UPI
886,8192,42,2025-06-30,Net Banking
887,9565,15,2025-12-01,Cash
888,4970,17,2024-12-06,Cash
889,5581,2,2026-05-21,UPI
890,837,29,2026-03-30,Cash
891,4837,47,2025-06-03,Cash
892,9359,40,2026-03-07,UPI
893,8554,16,2025-02-18,Cash
894,2508,17,2025-08-21,UPI
895,7473,32,2024-07-13,Cash
896,6493,43,2025-05-24,Net Banking
897,6945,7,2024-08-13,Net Banking
898,5999,48,2026-05-27,Cash
899,8065,27,2025-02-27,Cash
900,6647,44,2025-03-26,Net Banking
901,5311,46,2024-07-20,Cash
902,5629,9,2024-09-20,Net Banking
903,7064,49,2025-03-09,UPI
904,9975,8,2025-03-12,Cash
905,1596,35,2026-01-04,UPI
906,8865,24,2025-11-16,Net Banking
907,6640,15,2025-03-27,UPI
908,3707,42,2024-08-02,Cash
909,1738,40,2026-02-08,UPI
910,8695,31,2026-06-04,UPI
911,5888,10,2025-07-01,UPI
912,4727,1,2026-06-17,Card
913,5756,14,2024-10-24,UPI
914,9361,48,2024-11-12,Card
915,139,13,2025-01-20,Net Banking
916,5303,41,2025-03-03,UPI
917,7255,47,2025-06-27,Card
918,854,6,2025-04-10,UPI
919,6043,14,2025-07-04,Net Banking
920,9023,29,2025-01-23,Cash
921,5854,43,2025-12-04,Card
922,1789,27,2026-02-19,Cash
923,8706,44,2025-01-21,UPI
924,5725,13,2024-12-27,Cash
925,8411,15,2024-08-08,Net Banking
926,2174,21,2026-06-26,UPI
927,2699,1,2024-12-15,Net Banking
928,4549,12,2026-05-13,Card
929,6179,29,2024-12-14,UPI
930,5650,40,2026-01-27,UPI
931,9967,36,2024-09-19,Cash
932,4440,24,2026-02-25,Cash
933,2586,49,2026-03-24,Card
934,7137,37,2024-12-24,UPI
935,8015,8,2025-01-30,Net Banking
936,7349,4,2025-01-03,Card
937,2401,43,2025-11-07,Card
938,9292,37,2025-06-24,UPI
939,4625,50,2025-06-15,Card
940,911,44,2025-05-08,Cash
941,2684,14,2026-02-12,Net Banking
942,7619,43,2026-06-30,Cash
943,1536,20,2025-09-08,Net Banking
944,5301,48,2024-07-17,Card
945,7354,31,2026-02-10,Card
946,1676,5,2025-12-10,Net Banking
947,1859,4,2026-01-20,Cash
948,4398,23,2026-03-19,Net Banking
949,3591,30,2025-09-14,Card
950,9078,7,2025-03-28,Card
951,3691,15,2025-01-17,UPI
952,5852,22,2025-01-22,Cash
953,3398,28,2024-11-10,Card
954,6867,32,2026-02-19,UPI
955,7664,8,2026-05-13,UPI
956,4157,17,2025-02-25,UPI
957,2124,35,2024-10-21,Card
958,3657,4,2024-12-23,Cash
959,8797,24,2025-09-21,Cash
960,3728,21,2025-09-16,Net Banking
961,4134,15,2026-01-23,Cash
962,3437,5,2025-07-15,UPI
963,1675,18,2025-02-25,Cash
964,1368,5,2025-04-26,UPI
965,5651,3,2024-10-05,Net Banking
966,2465,15,2024-11-19,Net Banking
967,5455,48,2025-07-03,Cash
968,6144,50,2024-08-04,Net Banking
969,3133,45,2025-06-24,Card
970,6249,22,2024-07-25,Cash
971,3808,19,2026-06-10,Card
972,9302,3,2026-02-21,Net Banking
973,8882,42,2024-09-18,Cash
974,859,36,2025-05-27,UPI
975,2718,32,2024-07-28,Net Banking
976,8960,44,2025-05-31,Net Banking
977,6676,19,2026-01-04,Cash
978,5662,17,2026-06-22,Net Banking
979,3597,4,2024-10-13,UPI
980,4134,3,2024-12-18,Net Banking
981,2061,45,2025-11-22,Card
982,520,35,2024-10-19,Net Banking
983,5035,16,2024-09-20,Net Banking
984,3539,31,2025-04-21,UPI
985,5905,37,2025-07-18,Cash
986,4498,35,2024-07-16,UPI
987,9151,21,2025-05-28,UPI
988,9412,38,2024-10-27,Net Banking
989,7735,12,2025-03-10,Net Banking
990,7933,14,2025-05-20,Cash
991,5149,23,2026-01-14,Card
992,2046,22,2025-02-24,Net Banking
993,3096,49,2025-07-28,Net Banking
994,9235,4,2026-06-06,UPI
995,1912,15,2025-10-12,UPI
996,1376,40,2025-04-07,Net Banking
997,9456,22,2024-08-03,UPI
998,7394,2,2025-04-05,Card
999,7876,38,2025-01-13,Net Banking
1000,2940,3,2024-07-10,UPI
1001,8640,12,2025-11-30,Net Banking
1002,910,6,2024-12-26,Net Banking
1003,3319,16,2025-01-16,UPI
1004,7338,19,2024-08-26,Net Banking
1005,7976,6,2024-07-05,Card
1006,999,2,2025-08-09,Net Banking
1007,9621,1,2026-02-24,Cash
1008,7638,20,2025-10-28,UPI
1009,2730,27,2024-07-27,Net Banking
1010,8618,40,2025-02-20,Cash
1011,5634,23,2025-03-09,Cash
1012,1550,24,2024-12-30,Net Banking
1013,9984,35,2024-11-29,Card
1014,6934,45,2024-12-18,Net Banking
1015,386,41,2025-05-07,Net Banking
1016,3170,18,2026-01-03,UPI
1017,9426,46,2025-03-15,UPI
1018,1750,44,2024-12-18,Cash
1019,1095,30,2025-05-29,Net Banking
1020,316,15,2025-09-20,UPI
1021,9077,36,2026-01-19,Card
1022,9231,31,2026-04-19,Card
1023,6642,50,2026-02-26,Net Banking
1024,9806,30,2025-01-01,UPI
1025,9634,15,2025-01-21,UPI
1026,4956,38,2024-11-24,Card
1027,8494,2,2026-02-10,Card
1028,5540,37,2024-12-06,Cash
1029,2207,47,2025-08-15,Card
1030,6964,46,2025-05-23,Card
1031,8436,49,2025-05-24,Net Banking
1032,9672,11,2026-03-26,Net Banking
1033,6701,38,2025-08-26,Net Banking
1034,1546,18,2026-06-19,UPI
1035,2458,49,2025-07-28,Net Banking
1036,2039,37,2025-08-19,Net Banking
1037,1416,6,2025-04-15,Net Banking
1038,1180,8,2025-01-24,Cash
1039,9490,16,2025-05-20,UPI
1040,4162,46,2025-03-14,Cash
1041,1870,10,2026-03-23,Net Banking
1042,4586,48,2025-02-10,Net Banking
1043,4184,50,2024-12-25,Net Banking
1044,936,26,2024-10-22,Net Banking
1045,9709,49,2025-08-12,UPI
1046,2661,33,2024-12-24,Net Banking
1047,5339,30,2026-04-27,Card
1048,9346,2,2025-10-20,Cash
1049,9586,9,2024-09-30,Net Banking
1050,5833,34,2024-11-23,Net Banking
1051,8541,31,2025-03-10,Cash
1052,7668,38,2026-01-17,Net Banking
1053,8477,18,2025-09-21,Cash
1054,1118,28,2025-08-24,Cash
1055,9669,12,2026-03-26,Card
1056,4378,30,2025-01-24,Net Banking
1057,6423,3,2025-08-05,Card
1058,1893,43,2026-02-10,Net Banking
1059,2424,22,2026-01-19,Cash
1060,4097,38,2026-06-04,UPI
1061,7214,11,2026-04-19,Card
1062,9833,36,2026-05-06,Card
1063,1159,17,2024-12-02,Card
1064,9899,41,2025-01-24,Card
1065,1661,31,2024-08-02,Net Banking
1066,4376,13,2024-09-10,Card
1067,8393,4,2025-04-07,Card
1068,3829,45,2024-11-08,UPI
1069,102,1,2024-08-06,Card
1070,310,25,2025-07-20,Cash
1071,9925,10,2025-05-21,UPI
1072,6190,12,2026-02-04,Card
1073,9086,40,2025-09-24,Net Banking
1074,7072,23,2025-01-04,Cash
1075,5193,33,2025-10-11,Net Banking
1076,5411,40,2025-03-01,UPI
1077,140,27,2026-02-04,Net Banking
1078,6964,50,2026-01-19,UPI
1079,7735,37,2025-10-11,UPI
1080,3005,30,2025-05-31,UPI
1081,1721,34,2025-11-11,Card
1082,4229,13,2024-08-19,Cash
1083,9859,9,2025-10-06,UPI
1084,2522,5,2025-11-11,Cash
1085,4745,50,2026-06-06,Cash
1086,1302,27,2024-10-20,Card
1087,2777,38,2024-07-22,UPI
1088,2358,19,2025-03-24,UPI
1089,5609,46,2026-05-16,Cash
1090,8958,41,2025-06-30,UPI
1091,1708,40,2025-04-13,Cash
1092,2729,1,2026-06-17,Net Banking
1093,3021,20,2025-07-11,UPI
1094,1990,40,2025-09-04,UPI
1095,9190,31,2026-01-26,UPI
1096,5155,31,2025-06-05,Card
1097,9085,23,2025-06-12,Card
1098,6907,43,2024-11-13,UPI
1099,3130,31,2024-09-16,UPI
1100,3679,20,2025-01-03,Net Banking
1101,8990,7,2024-08-20,UPI
1102,7811,20,2025-07-11,Card
1103,616,39,2025-02-11,UPI
1104,6354,5,2025-03-02,Card
1105,8481,9,2024-12-22,Cash
1106,5814,2,2026-06-06,Cash
1107,6796,3,2024-10-05,Card
1108,5098,36,2026-06-10,Card
1109,6682,45,2024-09-04,Net Banking
1110,7056,50,2025-11-23,UPI
1111,3625,10,2024-07-10,Cash
1112,4430,25,2025-08-14,Net Banking
1113,4260,46,2025-12-15,Card
1114,5504,36,2025-01-02,Cash
1115,5000,3,2025-05-12,Net Banking
1116,2144,46,2026-01-07,Card
1117,2148,46,2024-09-02,UPI
1118,7529,40,2024-12-20,Cash
1119,478,31,2026-05-22,Net Banking
1120,8657,48,2025-04-01,Net Banking
1121,9522,5,2025-04-22,UPI
1122,4188,47,2024-07-30,UPI
1123,1886,20,2025-04-11,UPI
1124,1996,2,2025-02-18,Card
1125,7543,40,2025-11-11,Net Banking
1126,2745,43,2025-01-03,Cash
1127,7932,50,2026-03-06,UPI
1128,2388,13,2025-04-20,Card
1129,385,24,2025-03-08,Card
1130,1608,48,2024-09-12,Net Banking
1131,1787,10,2025-07-02,Cash
1132,8045,6,2025-12-28,Cash
1133,3194,21,2024-12-13,Cash
1134,2317,43,2024-08-19,UPI
1135,4112,35,2025-10-15,UPI
1136,4218,2,2026-03-05,Net Banking
1137,5635,3,2025-07-24,UPI
1138,5907,5,2025-08-17,Net Banking
1139,9935,46,2025-10-20,Net Banking
1140,1448,22,2025-09-07,Cash
1141,5969,6,2026-04-08,Cash
1142,125,38,2025-02-05,Net Banking
1143,1378,32,2026-01-19,Net Banking
1144,9516,23,2025-07-20,Cash
1145,3813,38,2024-09-15,Cash
1146,9048,35,2024-10-07,Card
1147,6152,25,2024-09-02,Net Banking
1148,295,1,2026-02-15,Cash
1149,9627,38,2025-12-02,UPI
1150,7757,21,2026-03-02,UPI
1151,4081,22,2025-02-13,Card
1152,9613,32,2025-05-14,UPI
1153,7036,12,2025-05-01,Cash
1154,5040,4,2024-07-18,Cash
1155,8881,31,2024-10-05,Net Banking
1156,3877,10,2024-08-22,UPI
1157,3400,29,2025-09-30,Net Banking
1158,6485,40,2026-03-03,Cash
1159,7504,41,2026-01-13,Net Banking
1160,2347,15,2025-02-25,UPI
1161,4548,12,2026-02-11,Net Banking
1162,6154,1,2025-06-15,Card
1163,5522,39,2026-05-22,Card
1164,2764,48,2025-12-28,Cash
1165,1452,37,2025-07-26,UPI
1166,1848,1,2024-11-07,Cash
1167,9573,28,2025-12-27,Net Banking
1168,987,12,2024-10-01,Card
1169,6766,37,2024-12-06,Cash
1170,1267,6,2026-02-09,Cash
1171,3799,40,2025-12-30,Card
1172,9934,29,2025-05-26,Net Banking
1173,9465,5,2024-09-04,Card
1174,5167,32,2024-12-28,Card
1175,3646,17,2025-05-28,Card
1176,4041,38,2025-05-17,UPI
1177,4459,40,2024-12-17,Cash
1178,8565,11,2025-07-23,Net Banking
1179,3004,37,2026-03-07,Cash
1180,3936,16,2025-05-19,Cash
1181,5400,38,2025-10-19,Cash
1182,3572,44,2025-07-28,Cash
1183,4202,19,2024-10-18,UPI
1184,5229,46,2025-08-28,Net Banking
1185,8440,32,2026-01-25,Net Banking
1186,6487,2,2024-09-12,Cash
1187,9721,2,2025-06-12,UPI
1188,6543,24,2025-09-22,UPI
1189,5356,25,2024-12-25,UPI
1190,8456,5,2024-09-12,Cash
1191,4256,44,2024-08-22,UPI
1192,1366,19,2025-11-26,Net Banking
1193,6601,9,2025-06-06,Card
1194,4247,39,2025-07-30,Card
1195,4681,48,2024-11-24,Cash
1196,5468,16,2026-06-01,Cash
1197,1847,43,2026-05-11,Cash
1198,8129,35,2026-04-07,UPI
1199,9673,35,2025-09-13,Card
1200,4395,43,2025-10-24,UPI
1201,8078,46,2026-05-11,Cash
1202,1560,47,2025-04-14,UPI
1203,6239,22,2024-10-02,Card
1204,1086,31,2025-02-04,Net Banking
1205,3844,35,2025-10-16,Cash
1206,1526,9,2025-06-16,Cash
1207,7972,15,2026-06-13,Cash
1208,210,35,2026-01-07,Net Banking
1209,8778,2,2025-12-31,Cash
1210,833,47,2025-08-22,Net Banking
1211,9208,37,2026-04-13,Net Banking
1212,3753,14,2025-08-18,Net Banking
1213,1500,10,2026-03-03,Card
1214,4572,11,2025-06-18,Net Banking
1215,5160,38,2025-12-18,Cash
1216,75,23,2024-07-22,Cash
1217,7207,26,2025-06-29,Cash
1218,9854,19,2026-03-14,UPI
1219,8247,37,2024-10-14,Card
1220,8343,8,2025-05-24,Cash
1221,2599,50,2024-08-01,Card
1222,3899,4,2024-07-28,Card
1223,2299,34,2025-02-11,Cash
1224,3063,21,2024-08-27,UPI
1225,7500,19,2024-08-01,UPI
1226,8424,32,2025-08-31,Net Banking
1227,9825,37,2025-10-12,Cash
1228,3550,40,2025-03-13,Card
1229,4051,1,2025-09-17,Card
1230,9771,3,2024-12-23,UPI
1231,2925,36,2025-10-07,Net Banking
1232,1317,35,2024-08-22,Net Banking
1233,5043,12,2024-12-18,Card
1234,3366,26,2024-11-06,Card
1235,4091,8,2024-10-22,Cash
1236,9017,6,2025-11-26,Card
1237,3462,22,2025-07-15,Cash
1238,9070,13,2024-08-26,Cash
1239,1836,49,2025-04-09,Net Banking
1240,4580,23,2026-01-05,Cash
1241,4228,20,2025-09-05,Card
1242,4038,25,2025-02-12,Cash
1243,7285,17,2026-06-16,Net Banking
1244,2341,16,2026-02-08,Card
1245,6537,23,2024-11-02,Cash
1246,5551,1,2024-12-15,Net Banking
1247,3312,25,2024-11-25,Cash
1248,2281,26,2025-07-18,Net Banking
1249,2240,34,2024-12-01,Card
1250,5353,11,2026-04-07,Net Banking
1251,9056,28,2025-04-06,UPI
1252,3465,26,2024-07-02,Card
1253,3467,2,2026-01-28,Net Banking
1254,3386,10,2024-08-13,Card
1255,5768,16,2025-10-26,Net Banking
1256,3354,45,2025-09-30,Card
1257,2572,46,2025-02-06,Net Banking
1258,8265,3,2025-12-24,Card
1259,601,12,2024-12-08,Net Banking
1260,968,50,2026-01-20,Net Banking
1261,7350,45,2026-03-03,Net Banking
1262,4452,23,2025-05-11,Card
1263,8496,27,2026-05-18,Card
1264,9276,21,2026-01-13,Card
1265,8279,22,2024-07-03,UPI
1266,669,9,2025-02-18,Card
1267,3318,5,2025-03-22,Net Banking
1268,4511,3,2025-04-21,Net Banking
1269,483,15,2025-09-24,Cash
1270,3926,34,2026-01-08,UPI
1271,9535,28,2026-04-21,Cash
1272,5094,22,2026-05-23,Cash
1273,4041,11,2026-03-01,UPI
1274,9292,13,2024-08-09,Card
1275,960,7,2025-12-29,UPI
1276,133,37,2025-08-26,Card
1277,4821,20,2024-07-30,Net Banking
1278,9242,13,2024-10-10,UPI
1279,1726,37,2024-09-29,Net Banking
1280,6385,10,2026-01-25,Card
1281,7349,35,2024-11-20,Net Banking
1282,1550,45,2024-11-06,Cash
1283,4283,7,2024-12-05,Net Banking
1284,7079,17,2024-10-17,Cash
1285,6764,49,2026-02-21,Cash
1286,4520,7,2026-02-16,Cash
1287,9633,39,2024-08-02,Net Banking
1288,106,15,2025-08-16,Net Banking
1289,9582,31,2025-01-30,UPI
1290,3737,41,2024-09-23,UPI
1291,8599,38,2026-03-24,UPI
1292,8740,44,2025-02-16,Net Banking
1293,1594,47,2025-01-04,UPI
1294,177,24,2025-09-03,Net Banking
1295,1745,49,2025-09-26,UPI
1296,4611,31,2025-04-12,UPI
1297,1815,47,2026-06-02,UPI
1298,1888,39,2026-02-11,Net Banking
1299,1396,30,2025-06-29,Net Banking
1300,1100,30,2025-06-26,Card
1301,6073,33,2026-06-30,Net Banking
1302,5171,41,2025-01-11,UPI
1303,3680,21,2025-01-24,UPI
1304,5843,48,2026-02-19,Cash
1305,8369,21,2025-04-05,UPI
1306,9115,27,2026-01-09,Cash
1307,5576,35,2024-08-16,UPI
1308,5090,42,2025-09-04,Net Banking
1309,4138,34,2025-03-08,Card
1310,260,49,2025-09-18,Net Banking
1311,7930,14,2025-08-31,Net Banking
1312,7090,43,2025-11-20,Net Banking
1313,9457,37,2025-06-23,Card
1314,3463,27,2026-02-01,Net Banking
1315,2,5,2025-06-02,Cash
1316,9251,12,2024-11-14,Card
1317,8636,45,2025-09-20,Card
1318,3749,21,2025-12-25,Card
1319,4885,12,2026-01-14,Card
1320,2246,24,2025-02-16,UPI
1321,2798,23,2025-08-18,UPI
1322,3224,11,2026-06-09,Cash
1323,8570,4,2024-08-06,Card
1324,4541,48,2024-12-11,Card
1325,8397,48,2024-12-08,Net Banking
1326,6375,31,2026-05-28,UPI
1327,3871,45,2024-11-22,Card
1328,3439,44,2024-10-23,Net Banking
1329,4429,11,2026-02-19,Net Banking
1330,9805,2,2024-08-19,Cash
1331,601,4,2026-06-29,UPI
1332,3124,46,2025-11-23,UPI
1333,633,30,2025-07-28,Cash
1334,1943,28,2025-10-25,Cash
1335,3452,39,2025-11-15,Card
1336,7568,21,2024-07-29,UPI
1337,6449,7,2026-05-01,UPI
1338,2368,47,2024-07-07,Card
1339,5179,26,2024-08-02,UPI
1340,3582,49,2024-10-14,Card
1341,399,3,2025-05-01,Net Banking
1342,6877,39,2025-11-26,UPI
1343,6962,33,2024-10-01,Card
1344,6402,24,2024-10-17,Net Banking
1345,9790,36,2025-06-21,UPI
1346,3422,46,2026-03-20,Cash
1347,9576,25,2025-01-27,Card
1348,2723,9,2024-10-28,UPI
1349,1195,22,2025-11-11,Card
1350,1742,14,2025-11-01,Net Banking
1351,8264,25,2025-07-21,Card
1352,5493,7,2026-05-26,Net Banking
1353,7885,30,2025-02-15,Card
1354,9885,18,2025-06-17,UPI
1355,9905,18,2025-09-24,UPI
1356,8222,41,2024-12-19,Net Banking
1357,2156,49,2025-04-29,Card
1358,5459,2,2024-12-18,Cash
1359,3330,46,2025-12-13,UPI
1360,6411,42,2025-08-29,Card
1361,1184,34,2025-10-03,Card
1362,9633,13,2025-11-04,Net Banking
1363,1304,47,2025-03-07,Card
1364,49,12,2026-04-26,Net Banking
1365,2252,27,2024-11-18,Cash
1366,2640,43,2025-05-31,Net Banking
1367,9800,43,2026-04-11,Cash
1368,3930,49,2024-12-04,Card
1369,7021,30,2025-01-17,UPI
1370,509,1,2024-08-24,Cash
1371,4238,45,2026-01-30,Net Banking
1372,4127,43,2025-11-22,Cash
1373,6746,35,2024-07-27,Net Banking
1374,4016,19,2025-03-26,Cash
1375,9733,13,2025-06-10,Cash
1376,3309,43,2026-06-09,Cash
1377,9268,38,2025-02-23,Net Banking
1378,7405,37,2025-06-11,Cash
1379,1619,31,2025-06-07,Cash
1380,890,6,2025-04-03,Net Banking
1381,4872,41,2026-06-24,Cash
1382,6229,32,2025-10-31,Net Banking
1383,4839,10,2024-11-24,UPI
1384,2655,37,2025-11-26,Net Banking
1385,3104,38,2026-06-14,Card
1386,6461,40,2026-03-14,UPI
1387,3655,44,2026-06-24,UPI
1388,2693,10,2024-11-25,UPI
1389,1333,23,2025-10-29,Card
1390,1383,28,2025-05-24,UPI
1391,83,49,2024-12-19,Card
1392,1563,44,2024-12-14,Card
1393,4807,3,2024-08-24,Cash
1394,4716,4,2025-08-04,Cash
1395,5883,25,2025-06-26,Net Banking
1396,9924,17,2026-04-14,UPI
1397,8921,21,2025-09-11,Cash
1398,9015,40,2026-05-14,UPI
1399,2431,10,2025-11-10,Cash
1400,3704,23,2025-11-18,Cash
1401,9411,20,2025-09-13,Cash
1402,2145,36,2025-11-23,Net Banking
1403,5135,9,2025-07-21,Net Banking
1404,7685,8,2024-12-10,UPI
1405,4429,23,2025-04-28,UPI
1406,9652,7,2026-05-15,Net Banking
1407,2009,21,2025-11-04,Net Banking
1408,2735,17,2025-05-29,UPI
1409,1679,25,2025-10-07,Card
1410,781,20,2025-11-18,Cash
1411,5262,2,2024-08-16,UPI
1412,5224,6,2026-06-10,Net Banking
1413,338,36,2025-08-20,Net Banking
1414,7750,39,2025-04-08,UPI
1415,4936,25,2024-10-21,Card
1416,6010,2,2026-04-19,Card
1417,1865,42,2025-04-20,Card
1418,4614,40,2024-10-19,Card
1419,1062,6,2024-11-18,Cash
1420,6705,44,2025-01-30,UPI
1421,6900,35,2025-02-21,Net Banking
1422,7311,43,2026-06-18,UPI
1423,711,29,2025-08-10,UPI
1424,3423,49,2024-10-05,UPI
1425,7511,5,2025-12-30,Cash
1426,3234,36,2025-10-13,Net Banking
1427,1104,1,2024-10-25,Net Banking
1428,1522,18,2026-05-01,Cash
1429,57,3,2025-04-11,Net Banking
1430,3661,39,2026-06-19,Cash
1431,1342,1,2024-10-11,Cash
1432,4932,32,2026-01-22,UPI
1433,7040,9,2026-05-05,UPI
1434,852,5,2025-06-12,Card
1435,466,5,2025-09-07,Cash
1436,8007,30,2025-09-04,Net Banking
1437,1760,24,2025-02-09,Cash
1438,9279,33,2025-07-20,UPI
1439,8201,45,2024-11-22,Card
1440,7522,12,2025-06-13,UPI
1441,6910,46,2026-03-23,UPI
1442,7441,40,2024-10-02,Cash
1443,9355,47,2026-03-01,UPI
1444,875,42,2025-03-21,Card
1445,8010,2,2024-07-20,UPI
1446,2259,46,2024-07-31,Cash
1447,7468,39,2025-05-07,Card
1448,9588,17,2024-09-11,Cash
1449,6865,9,2024-12-19,Cash
1450,3399,18,2025-04-02,UPI
1451,425,9,2025-02-27,Cash
1452,5137,39,2024-10-22,Card
1453,8250,22,2025-03-26,Net Banking
1454,5309,47,2025-04-28,Cash
1455,4540,13,2026-05-08,Cash
1456,8719,38,2025-04-30,Net Banking
1457,7225,4,2026-04-10,Cash
1458,9692,17,2026-01-14,UPI
1459,4904,6,2026-03-30,UPI
1460,6390,36,2025-03-08,UPI
1461,8754,37,2026-03-10,Net Banking
1462,4596,31,2025-05-01,Net Banking
1463,4621,49,2024-10-15,Card
1464,8582,11,2025-07-29,Net Banking
1465,4110,8,2026-01-10,Cash
1466,2993,44,2025-06-22,Card
1467,4603,3,2025-08-17,Cash
1468,6816,30,2026-01-04,UPI
1469,6679,12,2025-02-24,Cash
1470,9356,9,2024-08-13,Cash
1471,9628,13,2025-11-16,UPI
1472,7406,13,2025-06-03,Card
1473,9602,13,2024-11-13,Net Banking
1474,2109,3,2025-10-05,UPI
1475,7194,21,2025-07-01,Cash
1476,2239,17,2024-09-08,UPI
1477,5654,17,2024-11-03,UPI
1478,6518,46,2026-06-06,Cash
1479,9068,4,2025-04-07,Cash
1480,1715,25,2024-08-07,Cash
1481,4304,17,2024-12-14,UPI
1482,2589,39,2024-08-27,UPI
1483,9409,33,2025-09-29,UPI
1484,9048,44,2024-09-10,Net Banking
1485,6260,25,2025-10-17,UPI
1486,483,35,2026-02-18,Net Banking
1487,3980,44,2026-05-11,UPI
1488,4674,23,2024-08-09,Card
1489,9312,48,2024-07-21,Cash
1490,6500,46,2025-11-08,Cash
1491,2560,40,2026-05-25,Card
1492,8539,34,2026-05-25,Cash
1493,4381,42,2026-02-02,Cash
1494,4963,43,2026-05-25,Cash
1495,32,38,2026-05-15,Cash
1496,1253,38,2025-04-18,UPI
1497,9699,26,2025-12-24,Card
1498,4037,15,2026-03-08,Net Banking
1499,9190,7,2025-05-28,Card
1500,2963,12,2024-11-20,UPI
1501,6373,39,2025-05-06,Card
1502,4056,1,2025-01-20,Cash
1503,3497,5,2025-08-13,Net Banking
1504,4536,47,2024-10-10,Cash
1505,6637,7,2026-01-30,UPI
1506,2772,34,2024-09-07,Net Banking
1507,8317,8,2024-07-04,Card
1508,4054,11,2026-02-07,UPI
